,Rajonas,Gatve,Kaina,Kvadrato kaina,Kambariai,Plotas,Aukstas,Is viso aukstu
2273,Žirmūnai,Tuskulėnų g.,68000,1447,2,47,1,5
2274,Žvėrynas,Sėlių g.,220000,2580,3,85.28,3,4
2275,Karoliniškės,Spaudos g.,63900,1728,2,36.97,3,16
2276,Šnipiškės,Juozo Balčikonio g.,129000,2263,2,57,6,6
2277,Šnipiškės,Giedraičių g.,78000,1755,2,44.44,1,10
2278,Baltupiai,Trinapolio g.,104300,1800,2,57.93,1,9
2279,Verkiai,Trinapolio g.,98000,1750,2,56.01,6,9
2280,Žirmūnai,Trinapolio g.,98000,1750,2,56.01,6,9
2281,Verkiai,Trinapolio g.,99500,1776,2,56.04,7,9
2282,Verkiai,Trinapolio g.,99400,1800,2,55.22,8,9
2283,Verkiai,Trinapolio g.,101500,1830,2,55.46,9,9
2284,Pašilaičiai,Jurgio Baltrušaičio g.,119500,1106,4,108,5,6
2285,Senamiestis,Aušros Vartų g.,70500,2611,1,27,4,4
2286,Kalnėnai,Norvegų g.,85000,1063,4,80,1,2
2287,Užupis,Užupio g.,135000,3506,1,38.51,1,1
2288,Užupis,Užupio g.,125000,3553,1,35.18,1,1
2289,Justiniškės,Taikos g.,51500,1731,1,29.76,1,4
2290,Justiniškės,Taikos g.,49990,1680,1,29.76,1,4
2291,Antakalnis,Nemenčinės pl.,220000,2981,3,73.79,2,3
2292,Valakampiai,Nemenčinės pl.,224000,3028,3,73.97,2,3
2293,Bajorai,Bajorų kel.,94999,2291,2,41.47,4,4
2294,Bajorai,Bajorų kel.,94999,2262,2,42,4,4
2295,Vilkpėdė,Burbiškių g.,114500,1908,2,60,2,4
2296,Senamiestis,Krivių g.,249000,3000,3,83,1,4
2297,Senamiestis,Krivių g.,253000,2811,4,90,4,4
2298,Karoliniškės,Algimanto Petro Kavoliuko g.,49000,1798,1,27.26,3,5
2299,Grigiškės,Nepriklausomybės g.,47000,1093,2,43,1,1
2300,Senamiestis,Išganytojo g.,570000,3081,6,185,3,3
2301,Žirmūnai,Rinktinės g.,69300,2119,1,32.71,2,9
2302,Žirmūnai,Rinktinės g.,69300,2119,1,32.71,2,9
2303,Antakalnis,Švyturio g.,92500,1595,3,58,3,5
2304,Šeškinė,Siesikų g.,62500,2100,1,29.76,4,9
2305,Senamiestis,L. Stuokos-Gucevičiaus g.,249000,2800,4,88.92,1,3
2306,Žirmūnai,Trinapolio g.,142000,1578,4,89.99,7,10
2307,Lazdynėliai,Jonažolių g.,119000,1768,3,67.3,3,7
2308,Tarandė,Užubalių g.,73000,1259,3,58,2,2
2309,Pašilaičiai,Perkūnkiemio g.,89900,1499,2,59.97,5,8
2310,Antakalnis,Vytauto Žalakevičiaus g.,329000,3392,3,97,5,6
2311,Naujamiestis,J. Basanavičiaus g.,180000,1856,3,97,4,4
2312,Senamiestis,Aguonų g.,198000,2712,3,73,4,6
2313,Senamiestis,Aguonų g.,198000,2712,2,73,4,6
2314,Lazdynai,Erfurto g.,330000,1746,5,189,1,3
2315,Senamiestis,A. Vivulskio g.,139800,1864,3,75,2,4
2316,Žvėrynas,Stirnų g.,115000,3382,2,34,5,6
2317,Antakalnis,Šilo g.,169000,2253,3,75,1,5
2318,Jeruzalė,Kviečių g.,97850,1618,2,60.46,3,4
2319,Šnipiškės,Daugėliškio g.,110000,2556,2,43.04,6,6
2320,Šnipiškės,Kernavės g.,105000,2389,2,43.95,2,7
2321,Senamiestis,Naugarduko g.,149000,1931,3,77.17,3,4
2322,Naujamiestis,Naugarduko g.,149000,1931,3,77.17,3,4
2323,Šnipiškės,Kalvarijų g.,56000,1613,1,34.71,2,5
2324,Naujininkai,Zanavykų g.,65000,1490,2,43.63,4,4
2325,Justiniškės,Taikos g.,85000,1371,3,62,4,9
2326,Vilkpėdė,Gerosios Vilties g.,117000,1887,3,62,2,6
2327,Pašilaičiai,Eitminų g.,67000,1211,3,55.33,5,9
2328,Senamiestis,J. Basanavičiaus g.,82000,2000,2,41,3,4
2329,Senamiestis,Plačioji g.,180000,2647,3,68,3,3
2330,Naujamiestis,Gerosios Vilties g.,127500,1933,3,65.96,4,6
2331,Naujininkai,Dariaus ir Girėno g.,11050,181,3,61.11,1,1
2332,Senamiestis,A. Rotundo g.,780000,4671,4,167,6,6
2333,Baltupiai,Baltupio g.,33000,1060,1,31.13,8,12
2334,Senamiestis,Ligoninės g.,365000,2808,4,130,1,4
2335,Senamiestis,J. Basanavičiaus g.,228000,1900,4,120,3,3
2336,Justiniškės,Justiniškių g.,61000,1220,2,50,1,5
2337,Naujamiestis,Gerosios Vilties g.,117500,1903,3,61.73,3,6
2338,Naujamiestis,Gerosios Vilties g.,117000,1887,3,62,3,6
2339,Naujamiestis,Gerosios Vilties g.,98500,1921,2,51.28,3,6
2340,Šnipiškės,Giedraičių g.,13600,479,1,28.37,1,2
2341,Naujamiestis,Gerosios Vilties g.,163000,2081,3,78.34,1,6
2342,Naujamiestis,Birželio 23-iosios g.,141000,2518,3,56,3,9
2343,Markučiai,Subačiaus g.,101950,2102,2,48.49,2,3
2344,Naujamiestis,Gerosios Vilties g.,152000,2064,3,73.65,1,6
2345,Užupis,Manufaktūrų g.,115362,1800,3,64.09,2,6
2346,Užupis,Manufaktūrų g.,106711,2358,2,45.25,2,6
2347,Užupis,Manufaktūrų g.,83349,2351,1,35.45,3,6
2348,Markučiai,Subačiaus g.,109000,2249,2,48.47,3,3
2349,Šnipiškės,Giedraičių g.,17700,482,2,36.7,1,2
2350,Senamiestis,Vašingtono a.,360000,1764,5,204.12,5,5
2351,Senamiestis,Etmonų g.,390000,6494,3,60.06,2,4
2352,Baltupiai,Jeronimo Ralio g.,60450,1950,2,31,5,5
2353,Senamiestis,Pranciškonų g.,197000,3243,2,60.75,1,2
2354,Rasos,Olandų g.,11100,492,1,22.54,1,2
2355,Jeruzalė,Kviečių g.,83620,1640,2,50.99,4,6
2356,Šnipiškės,Kintų g.,81000,2401,1,33.74,1,6
2357,Šnipiškės,Kernavės g.,81000,2401,1,33.74,1,7
2358,Šnipiškės,Kernavės g.,140000,1987,3,70.46,3,6
2359,Trakų Vokė,J. Tiškevičiaus g.,20000,741,1,27,1,3
2360,Lazdynai,Žėručio g.,53900,1639,2,32.89,3,5
2361,Lazdynai,Žėručio g.,53900,1639,1,32.89,3,5
2362,Šnipiškės,A. Juozapavičiaus g.,595000,3790,4,157,9,12
2363,Šnipiškės,Konstitucijos pr.,560788,4559,4,123,27,29
2364,Šnipiškės,Konstitucijos pr.,752840,4000,4,188.21,20,29
2365,Šnipiškės,Konstitucijos pr.,504906,3796,4,133,22,29
2366,Rasos,Liepkalnio g.,112000,1867,3,60,1,3
2367,Senamiestis,Liepkalnio g.,112000,1867,3,60,1,3
2368,Naujininkai,Liepkalnio g.,112000,1867,3,60,1,3
2369,Naujamiestis,Gerosios Vilties g.,104000,2120,2,49.05,1,6
2370,Naujamiestis,Gerosios Vilties g.,96500,2188,2,44.11,1,6
2371,Naujamiestis,Gerosios Vilties g.,95499,2252,2,42.4,1,6
2372,Senamiestis,T. Ševčenkos g.,94900,2260,2,42,4,4
2373,Naujamiestis,T. Ševčenkos g.,94900,2260,2,42,4,4
2374,Visoriai,Onos Miciūtės g.,129000,2048,3,63,2,2
2375,Pašilaičiai,Laisvės pr.,115000,1117,4,103,3,4
2376,Pilaitė,Priegliaus g.,122000,1821,3,67,4,6
2377,Valakampiai,Svajonių g.,109900,1340,3,82,2,3
2378,Šnipiškės,Vito Gerulaičio g.,140000,2333,3,60,1,5
2379,Šiaurės miestelis,Vito Gerulaičio g.,140000,2333,3,60,1,5
2380,Žirmūnai,Vito Gerulaičio g.,140000,2333,3,60,1,5
2381,Baltupiai,Vito Gerulaičio g.,140000,2333,3,60,1,5
2382,Senamiestis,Šaltinio g.,268000,3454,3,77.6,2,7
2383,Naujamiestis,Vytenio g.,149000,1863,2,80,4,4
2384,Senamiestis,M. Valančiaus g.,170000,4595,1,37,3,5
2385,Naujoji Vilnia,Parko g.,36000,1184,1,30.4,5,5
2386,Karoliniškės,Spaudos g.,55800,2015,1,27.69,7,16
2387,Karoliniškės,Pilaitės pr.,89000,1556,3,57.19,4,16
2388,Senamiestis,V. Mykolaičio-Putino g.,520000,5843,2,89,4,6
2389,Senamiestis,Vingrių g.,239000,3254,3,73.45,3,4
2390,Lazdynėliai,Neužmirštuolių g.,121000,1330,4,91,3,4
2391,Šeškinė,Šeškinės Sodų g.,106730,1908,3,55.95,2,4
2392,Naujininkai,Šv. Stepono g.,21700,948,1,22.89,1,2
2393,Naujininkai,Šv. Stepono g.,49400,339,2,145.73,1,2
2394,Naujininkai,Panevėžio g.,109000,1380,4,79,3,4
2395,Naujininkai,Panevėžio g.,82000,1281,3,64,2,4
2396,Naujininkai,Panevėžio g.,74000,1609,2,46,2,4
2397,Šnipiškės,Kareivių g.,139999,2267,2,61.75,4,4
2398,Baltupiai,Kareivių g.,139999,2267,2,61.75,4,4
2399,Žirmūnai,Kareivių g.,139999,2267,2,61.75,4,4
2400,Jeruzalė,Kviečių g.,98000,1892,2,51.79,2,4
2401,Šnipiškės,Kernavės g.,87000,2446,2,35.57,2,7
2402,Šnipiškės,Kernavės g.,90000,2530,2,35.58,4,7
2403,Šnipiškės,Daugėliškio g.,152000,1848,4,82.26,5,7
2404,Senamiestis,Pylimo g.,255000,3422,3,74.52,2,3
2405,Lazdynėliai,Šiltnamių g.,23000,1438,1,16,3,4
2406,Naujininkai,Eišiškių pl.,30500,1621,1,18.82,4,4
2407,Naujininkai,Eišiškių pl.,29500,1639,1,18,4,4
2408,Žirmūnai,Žirmūnų g.,54500,1817,1,30,1,9
2409,Žirmūnai,Žirmūnų g.,54800,1827,1,30,1,9
2410,Senamiestis,Naugarduko g.,235000,3367,3,69.8,1,4
2411,Senamiestis,Pylimo g.,235000,3357,3,70,1,3
2412,Baltupiai,Kalvarijų g.,32700,1635,1,20,10,12
2413,Naujininkai,Dariaus ir Girėno g.,29800,1656,1,18,5,5
2414,Šnipiškės,Konstitucijos pr.,1500000,4801,4,312.43,25,27
2415,Šnipiškės,Konstitucijos pr.,1500000,4762,4,315,25,27
2416,Žvėrynas,Liepyno g.,149900,3222,2,46.52,4,6
2417,Naujoji Vilnia,A. Kojelavičiaus g.,77000,713,5,108,2,2
2418,Antakalnis,Nemenčinės pl.,175000,1496,4,117,3,6
2419,Valakampiai,Rato g.,179000,2754,2,65,2,3
2420,Grigiškės,Viržių g.,67000,1000,3,67,1,1
2421,Senamiestis,Islandijos g.,219000,2911,3,75.22,2,4
2422,Balsiai,Želmenų g.,104900,1110,4,94.5,1,2
2423,Santariškės,Želmenų g.,104900,1110,4,94.5,1,2
2424,Antakalnis,Saulėtekio al.,168000,2025,2,82.98,3,4
2425,Antakalnis,Saulėtekio al.,168000,2025,3,82.98,3,4
2426,Senamiestis,Aguonų g.,191000,3999,2,47.76,6,6
2427,Lazdynai,Architektų g.,69900,1098,3,63.66,9,9
2428,Pilaitė,M. Mažvydo g.,73500,1587,2,46.32,4,5
2429,Pilaitė,M. Mažvydo g.,86000,1577,3,54.52,4,5
2430,Pilaitė,M. Mažvydo g.,65900,1530,2,43.06,2,5
2431,Pilaitė,M. Mažvydo g.,93900,1543,3,60.87,3,5
2432,Žvėrynas,Saltoniškių g.,205000,2563,3,80,6,10
2433,Žvėrynas,Saltoniškių g.,205000,2563,3,80,6,10
2434,Pilaitė,M. Mažvydo g.,49000,1638,1,29.91,2,5
2435,Žvėrynas,Treniotos g.,180000,2539,3,70.89,1,2
2436,Senamiestis,M. Antokolskio g.,117500,4352,1,27,2,3
2437,Naujamiestis,A. Vivulskio g.,32000,1524,1,21,4,5
2438,Žirmūnai,Raitininkų g.,375000,2913,4,128.72,2,6
2439,Naujamiestis,Aludarių g.,199600,3027,2,65.94,3,3
2440,Pilaitė,M. Mažvydo g.,48300,1567,1,30.82,1,5
2441,Šnipiškės,Konstitucijos pr.,241230,2650,3,91.03,14,29
2442,Šnipiškės,Konstitucijos pr.,241229,2650,3,91.03,14,29
2443,Naujamiestis,Konstitucijos pr.,241229,2650,3,91.03,14,29
2444,Šnipiškės,Konstitucijos pr.,241230,2650,3,91.03,14,29
2445,Šnipiškės,Konstitucijos pr.,241000,2648,3,91,14,29
2446,Naujamiestis,A. Smetonos g.,269000,2562,5,105,2,4
2447,Naujamiestis,A. Smetonos g.,269000,2562,4,105,2,4
2448,Senamiestis,A. Smetonos g.,269000,2562,4,105,2,4
2449,Senamiestis,A. Smetonos g.,269000,2562,5,105,2,4
2450,Pilaitė,Spaudos g.,87500,1552,3,56.39,4,16
2451,Karoliniškės,Pilaitės pr.,91000,1591,3,57.19,5,16
2452,Viršuliškės,Spaudos g.,119700,2080,3,57.54,16,16
2453,Justiniškės,Spaudos g.,96100,1702,3,56.45,2,16
2454,Justiniškės,Spaudos g.,96100,1702,3,56.45,2,16
2455,Šnipiškės,Daugėliškio g.,86000,2549,2,33.74,6,7
2456,Senamiestis,Šaltinių g.,350000,4118,3,85,5,5
2457,Jeruzalė,Bitininkų g.,91000,1690,2,53.85,8,8
2458,Karoliniškės,Spaudos g.,155100,1919,4,80.83,12,16
2459,Pilaitė,Nidos g.,220000,1789,5,123,9,9
2460,Pilaitė,Tolminkiemio g.,84500,1878,2,45,1,4
2461,Antakalnis,Kanklių g.,272200,2778,4,98,4,5
2462,Šnipiškės,Giedraičių g.,66000,2115,1,31.21,2,9
2463,Šnipiškės,Giedraičių g.,61000,2286,1,26.69,3,9
2464,Lazdynėliai,Miškinių g.,186000,1431,4,130,1,2
2465,Užupis,Olandų g.,150000,2308,3,65,1,5
2466,Žirmūnai,Olimpiečių g.,378793,4474,3,84.66,2,4
2467,Šnipiškės,Šeškinės Sodų g.,95000,1890,3,50.26,4,4
2468,Šeškinė,Šeškinės Sodų g.,78680,1919,2,41,2,4
2469,Antakalnis,Rudens g.,140000,1348,4,103.86,2,2
2470,Šnipiškės,Kalvarijų g.,12700,593,1,21.41,1,1
2471,Filaretai,Rudens g.,159000,1993,2,79.77,4,5
2472,Filaretai,Rudens g.,159000,1993,3,79.77,4,5
2473,Antakalnis,Rudens g.,159000,1993,3,79.77,4,5
2474,Šnipiškės,Kalvarijų g.,21300,481,2,44.26,1,1
2475,Šeškinė,Šeškinės Sodų g.,93470,1892,3,49.39,2,4
2476,Burbiškės,Eišiškių pl.,95000,2230,2,42.6,5,5
2477,Naujamiestis,Gerosios Vilties g.,128000,1931,3,66.29,2,6
2478,Pašilaičiai,Perkūnkiemio g.,99000,1338,3,74,8,9
2479,Karoliniškės,Loretos Asanavičiūtės g.,62000,1240,2,50,5,9
2480,Naujininkai,Gudų g.,9500,402,1,23.64,2,2
2481,Naujininkai,Gudų g.,19600,503,4,39,1,1
2482,Jeruzalė,Kviečių g.,125250,1630,3,76.84,3,4
2483,Liepkalnis,Liepkalnio g.,22000,1940,1,11.34,4,5
2484,Senamiestis,Raugyklos g.,110000,3653,1,30.11,1,3
2485,Senamiestis,K. Kalinausko g.,97314,2050,2,47.47,2,2
2486,Senamiestis,Olimpiečių g.,740000,5827,3,127,3,4
2487,Naujamiestis,Smolensko g.,132000,3667,2,36,1,7
2488,Paneriai,Liudvinavo g.,25000,463,2,54,1,1
2489,Pašilaičiai,Laisvės pr.,68000,1598,2,42.55,5,6
2490,Fabijoniškės,S. Stanevičiaus g.,106000,1342,4,79,8,9
2491,Fabijoniškės,Fabijoniškių g.,84900,1369,3,62,9,9
2492,Antakalnis,Nemenčinės pl.,242000,1407,4,172,2,2
2493,Viršuliškės,Šešuolių g.,73700,1152,3,64,2,12
2494,Pašilaičiai,Ukmergės g.,111800,1393,3,80.23,2,6
2495,Balsiai,Želmenų g.,110000,1170,4,94,1,2
2496,Šnipiškės,Kernavės g.,88000,2475,1,35.55,5,6
2497,Šnipiškės,Kernavės g.,88000,2475,1,35.55,5,6
2498,Grigiškės,Kovo 11-osios g.,73000,1494,2,48.86,2,5
2499,Žirmūnai,Žirmūnų g.,88000,1135,4,77.53,5,5
2500,Senamiestis,Šaltinių g.,144000,3619,1,39.79,5,5
2501,Pašilaičiai,Leičių g.,63300,1319,2,48,6,9
2502,Naujamiestis,Eglių g.,115300,2200,2,52.41,2,5
2503,Pašilaičiai,Laisvės pr.,62000,1378,2,45,8,9
2504,Antakalnis,Rūtų g.,539857,4499,3,120,1,4
2505,Šeškinė,Ozo g.,95000,2030,2,46.79,4,5
2506,Šeškinė,Ozo g.,90000,1924,2,46.78,3,5
2507,Šeškinė,Ozo g.,90000,1924,2,46.78,3,5
2508,Žirmūnai,Žirmūnų g.,29000,1239,1,23.4,3,5
2509,Lazdynėliai,Lazdynėlių g.,76000,1651,2,46.03,2,4
2510,Lazdynėliai,Lazdynėlių g.,76000,1651,2,46.03,2,4
2511,Grigiškės,Kovo 11-osios g.,64900,1202,2,54,1,2
2512,Šnipiškės,Giedraičių g.,139900,1930,3,72.49,4,4
2513,Justiniškės,Rygos g.,61000,1196,2,51,9,13
2514,Fabijoniškės,P. Žadeikos g.,90000,1084,3,83,6,13
2515,Naujamiestis,Gerosios Vilties g.,171000,1901,4,89.93,3,6
2516,Šnipiškės,Lvovo g.,89600,1951,2,45.93,2,6
2517,Šeškinė,Laisvės pr.,78800,1876,2,42,9,9
2518,Šnipiškės,Lvovo g.,185000,2460,3,75.2,4,7
2519,Senamiestis,Gaono g.,184000,2630,1,69.96,1,3
2520,Pavilnys,Džiaugsmo g.,17500,845,1,20.7,1,1
2521,Šnipiškės,Kernavės g.,150000,1746,4,85.91,5,6
2522,Šnipiškės,Kernavės g.,150000,1746,4,85.91,5,6
2523,Senamiestis,Jogailos g.,185000,3289,2,56.25,4,5
2524,Bajorai,Fizikų g.,99200,1745,3,56.85,2,5
2525,Šnipiškės,Konstitucijos pr.,220000,3860,2,57,22,29
2526,Žvėrynas,Birutės g.,815233,7479,3,109,3,3
2527,Šnipiškės,Konstitucijos pr.,345000,2654,4,130,13,29
2528,Šnipiškės,Konstitucijos pr.,284500,3197,3,89,19,29
2529,Senamiestis,Savičiaus g.,290000,3494,4,83,1,3
2530,Žvėrynas,Danielių g.,299000,3518,3,85,2,5
2531,Viršuliškės,Pilaitės pr.,155100,1919,4,80.83,12,16
2532,Šnipiškės,Konstitucijos pr.,358092,4200,3,85.26,18,29
2533,Naujamiestis,Konstitucijos pr.,358092,4200,3,85.26,18,29
2534,Senamiestis,Konstitucijos pr.,358092,4200,3,85.26,18,29
2535,Šnipiškės,Konstitucijos pr.,208657,2350,4,88.79,7,29
2536,Naujamiestis,Konstitucijos pr.,208657,2350,4,88.79,7,29
2537,Karoliniškės,Algimanto Petro Kavoliuko g.,134950,1754,3,76.96,5,5
2538,Naujamiestis,Z. Sierakausko g.,133068,2629,2,50.62,1,4
2539,Antakalnis,Kalno g.,118000,1625,3,72.61,1,4
2540,Antakalnis,L. Sapiegos g.,144800,2115,3,68.46,3,7
2541,Antakalnis,L. Sapiegos g.,117200,2176,2,53.86,3,7
2542,Antakalnis,L. Sapiegos g.,111300,2184,2,50.96,3,7
2543,Antakalnis,L. Sapiegos g.,147500,2053,3,71.84,3,7
2544,Naujamiestis,Gerosios Vilties g.,56000,2150,1,26.05,1,6
2545,Šeškinė,Siesikų g.,103700,1863,3,55.66,2,9
2546,Šeškinė,Ozo g.,165000,1969,4,83.8,3,5
2547,Burbiškės,Burbiškių g.,163760,1950,4,84,2,4
2548,Burbiškės,Burbiškių g.,146770,2011,3,73,3,4
2549,Kalnėnai,Norvegų g.,97000,1213,4,80,1,2
2550,Šeškinė,Siesikų g.,79300,2488,1,31.87,5,8
2551,Pilaitė,Bitėnų g.,138000,1211,5,114,1,3
2552,Naujamiestis,Gerosios Vilties g.,63000,1902,1,33.12,2,6
2553,Naujamiestis,Gerosios Vilties g.,63000,1902,1,33.12,2,6
2554,Pilaitė,M. Mažvydo g.,114000,1842,3,61.88,6,6
2555,Antakalnis,L. Sapiegos g.,114500,2340,2,48.93,4,7
2556,Antakalnis,L. Sapiegos g.,147800,2237,3,66.06,4,7
2557,Antakalnis,L. Sapiegos g.,120300,2280,2,52.76,4,7
2558,Antakalnis,L. Sapiegos g.,114400,2302,2,49.7,4,7
2559,Antakalnis,L. Sapiegos g.,154600,2187,3,70.69,4,7
2560,Antakalnis,L. Sapiegos g.,110300,2250,2,49.03,3,7
2561,Antakalnis,L. Sapiegos g.,144800,2196,3,65.94,3,7
2562,Senamiestis,Gedimino pr.,289000,3156,4,91.56,4,5
2563,Senamiestis,Gedimino pr.,289000,3156,3,91.56,4,5
2564,Senamiestis,Vilniaus g.,289000,3156,2,91.56,4,5
2565,Užupis,Baltasis skg.,150000,3000,2,50,1,2
2566,Užupis,Polocko g.,144000,2400,2,60,1,4
2567,Užupis,Polocko g.,144000,2400,2,60,1,4
2568,Antakalnis,L. Sapiegos g.,117200,2216,2,52.89,3,7
2569,Antakalnis,L. Sapiegos g.,111300,2224,2,50.04,3,7
2570,Antakalnis,L. Sapiegos g.,110300,2209,2,49.93,3,7
2571,Antakalnis,L. Sapiegos g.,147500,2091,3,70.55,3,7
2572,Pašilaičiai,Ukmergės g.,121000,1514,3,79.93,8,8
2573,Jeruzalė,Kviečių g.,85180,1630,2,52.26,3,6
2574,Naujininkai,A. Jaroševičiaus g.,35500,777,2,45.66,2,2
2575,Šnipiškės,Rinktinės g.,135000,1929,3,70,3,9
2576,Baltupiai,Kolektyvo g.,190000,1462,5,130,1,2
2577,Senamiestis,T. Vrublevskio g.,425000,2742,5,155,4,5
2578,Senamiestis,T. Vrublevskio g.,195000,2635,3,74,4,5
2579,Senamiestis,Žemaitijos g.,109000,3492,1,31.21,1,3
2580,Žirmūnai,Šeimyniškių g.,214999,2219,4,96.89,1,2
2581,Šnipiškės,Šeimyniškių g.,214999,2219,4,96.89,1,2
2582,Naujamiestis,Savanorių pr.,244000,3486,3,70,1,8
2583,Senamiestis,Šv. Stepono g.,89000,1220,5,72.95,3,3
2584,Tarandė,Lubinų g.,92000,821,4,112,2,2
